,zcr_mean,zcr_std,tempo,rmse_mean,rmse_std,sp_centroid_mean,sp_centroid_std,sp_bandwidth_mean,sp_bandwidth_std,sp_contrast_mean,sp_contrast_std,sp_rolloff_mean,sp_rolloff_std,chroma_mean,chroma_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,genre
416,0.109749269,0.035469999,99,0.207858309,0.105947584,2432.409998,776.9707593,2247.197506,331.6544199,20.76776455,9.520084503,4918.629912,1223.081071,0.53939772,0.285751946,-88.116173,66.35106308,77.38243564,25.97657414,-19.07424176,24.02322414,51.60705851,18.20310789,-11.75533908,14.74442522,22.24289741,14.47619262,-4.726785992,14.6106211,20.12794105,11.51145609,-8.322616588,11.00061222,14.62104231,9.830016127,-3.80042274,9.99081421,8.593772355,9.537509892,-11.46199378,9.47548851,hiphop
417,0.079719754,0.014621742,99,0.191451028,0.071314275,2145.006017,483.5762342,2358.909598,285.6356438,19.88831681,9.939930213,4956.08403,990.6092259,0.60987864,0.238620163,-76.77620049,49.19312896,98.37953,18.70727537,-5.033513902,21.37142572,49.34434309,12.87919136,-10.27831965,12.2112292,33.28562672,10.99655023,-9.964057092,9.836315521,17.59898854,7.234095817,-12.22756952,7.199349961,18.65203369,7.915735388,-10.9711546,7.49520287,11.50621832,7.086179703,-10.48088832,7.075748644,hiphop
418,0.145012723,0.057368997,144,0.165536225,0.084500805,2677.016158,1001.54428,2337.261269,320.6251417,20.58866171,10.14808952,5366.130841,1332.926955,0.621295126,0.247812916,-113.4946512,69.7868504,68.49712455,40.44368095,-15.73778955,27.01260755,56.38305085,24.13669152,-8.181903017,19.41661318,27.01904341,17.06893138,-12.37229129,14.92591215,20.66091051,11.51332461,-12.67407324,11.71436509,15.42780625,10.59139654,-11.00386345,10.59120494,14.04018597,9.945792577,-12.50808967,10.13377883,hiphop
419,0.09929465,0.030284191,136,0.225929022,0.108636349,2470.274472,911.3106159,2410.152685,626.9861998,18.9043116,8.71161829,5255.592067,1903.898476,0.609920194,0.245366856,-64.72915808,76.30010385,88.2224191,27.39915564,-10.35605041,31.47962824,41.79507163,21.54365337,-2.555348278,16.31828395,22.91316763,13.99781968,-6.491069789,14.98921438,16.62977334,10.81870068,-5.801041882,12.20605388,13.09120794,9.480787948,-6.915227973,9.439050531,3.015717679,8.084218777,-9.768562159,8.097310601,hiphop
420,0.107212919,0.044889625,117,0.175926566,0.075225323,2678.321539,683.8734618,2262.593429,305.3343706,23.34703375,9.556582842,5267.232986,1022.317095,0.361933878,0.313116487,-122.2350285,68.77956172,50.53318587,32.30382966,-27.80275136,28.15791537,66.56178583,22.03202033,-6.592456294,17.16231826,32.05914622,12.75843293,-8.236852044,15.63724367,22.42440236,11.36615604,-6.945616016,12.40394174,21.04952091,10.95267015,-6.170057699,11.09712812,13.63911782,9.749356976,-3.085252649,11.73900469,hiphop
421,0.118828578,0.026356164,103,0.241940379,0.073223747,2406.175124,722.2706015,2268.950988,301.2403142,20.72843879,10.23293227,4988.208971,1151.745109,0.542999827,0.2510217,-27.63745371,38.00589867,94.33495228,25.53241173,-20.57230696,21.93940699,49.87952625,17.15166683,-14.68272119,15.85058169,23.8508395,12.25823565,-17.61611158,11.0832701,24.02611472,8.254269778,-15.86315551,8.276027347,16.42804646,7.99606175,-10.62676864,7.960367906,13.88343236,6.935522134,-10.46011361,7.377353956,hiphop
422,0.074855536,0.02231513,99,0.173576355,0.079108372,2025.565006,712.3367026,2272.735163,381.3605292,20.6023241,9.356252096,4603.375825,1466.284072,0.526810818,0.258661007,-100.6097278,73.55337823,110.2158746,29.23271489,1.036663002,20.75708693,38.75178547,16.47686821,-14.49621258,12.69524638,20.63346612,12.38464637,-18.03163708,13.8320133,12.56823123,10.65282707,-14.12162959,10.34427378,15.09257347,11.04069805,-9.242666606,9.063394783,11.39288749,7.568741042,-9.505771215,7.791956925,hiphop
423,0.105910353,0.017924464,96,0.190576822,0.055751961,2240.302229,500.7289908,2193.990454,253.7962742,21.21324329,9.592125052,4728.436605,956.9340787,0.509735542,0.265195439,-44.68863492,35.46474256,101.1918731,18.26381774,-26.26351653,14.07294749,52.92453544,9.899927897,-11.71471165,11.90275246,26.94099679,8.431567022,-13.28492831,9.347285326,20.71066089,7.814787141,-17.48299937,7.111760212,11.86412774,6.697043892,-10.66262811,6.878645858,8.381727869,6.393718508,-15.42652778,6.085814158,hiphop
424,0.137950625,0.023535459,103,0.17862165,0.087403506,2517.926,624.9919037,2163.779288,419.5784969,19.58288344,9.28016837,4926.290603,1245.616562,0.619259693,0.235297429,-63.1531985,62.92931952,86.27130846,24.87111854,-37.94920897,28.42594324,39.54778922,19.55495114,-16.49565002,18.15414574,21.09178599,13.45189371,-12.24218223,14.65677234,13.06792829,9.820574678,-12.37298766,10.42855238,16.61737099,9.61009169,-3.980066891,9.565572142,8.83541094,8.406315946,-6.315231612,8.538153354,hiphop
425,0.106734536,0.024139213,108,0.251658678,0.085569277,2305.42309,708.3281283,2227.242219,302.7117851,20.75891197,10.15226018,4815.335487,1153.691458,0.510500479,0.280866779,-44.2986381,48.11170736,93.36123525,24.55611482,-22.28966618,27.3572358,48.83119957,16.15472095,-13.88679811,14.49234465,34.3941984,11.45989744,-6.306774718,11.86878191,25.85499946,9.740862899,-12.3276641,8.627548389,20.41567241,7.85098975,-5.748306559,8.365578924,11.85303884,7.436090386,-11.5456693,8.221805248,hiphop
426,0.171928062,0.038616198,103,0.164584324,0.079286493,3460.304982,1021.611994,2917.582836,332.9324063,17.49019181,4.465134679,7022.021988,1316.38,0.550814693,0.285136965,-102.877862,68.72981016,30.64616817,33.77680522,20.85638672,29.41974994,45.67443218,18.6956526,9.683949156,16.71511068,8.775242776,15.75136963,1.561381511,17.70024593,12.38266044,13.52843256,0.556377863,12.5922893,5.136695667,10.17033814,-2.719539947,9.378426742,8.173220178,9.80466268,-1.324512291,9.23070376,hiphop
427,0.102089487,0.037107541,92,0.135064512,0.042342082,2639.572978,1041.73469,2632.431441,464.7923225,17.51172356,4.608573746,5632.832118,1807.928192,0.454569253,0.303734542,-109.3151078,65.40182958,76.73073036,36.80851325,2.777731124,25.9435258,19.19476903,17.6950513,0.562869643,17.51728833,8.23796618,12.10585849,-8.042082443,14.39234207,6.011263909,10.92319193,-4.280028305,9.677199034,3.661365823,10.06409656,-1.526607685,10.81192546,2.677486668,9.860593812,2.29282691,10.0148499,hiphop
428,0.113723258,0.028568584,117,0.154576614,0.035354078,2773.956567,928.3777236,2700.39717,408.8614366,17.95871848,4.060348316,5744.976991,1753.44465,0.473008911,0.286016195,-83.21358239,49.95191703,67.7367161,33.09338918,1.245814709,27.89313088,29.65699116,19.44410108,12.58547975,20.23240624,5.617261106,16.78811,6.209291565,11.55508431,8.086646001,9.60348151,-4.763512782,13.59015361,7.671840372,10.16186407,-1.173084294,9.629457209,4.247157277,7.445898613,1.948574751,7.620637194,hiphop
429,0.114744499,0.039479258,123,0.166722819,0.055306356,3127.019736,964.9493663,2853.565664,325.1333629,17.09569602,4.415185407,6388.973803,1506.420076,0.433506912,0.29255579,-72.27971441,51.66618081,57.14894467,32.63620887,5.840688144,23.7059918,25.91394828,15.58138762,6.706665787,11.08467986,11.40073191,11.55430283,5.052314505,10.65142826,10.02647689,10.74525956,0.938637244,8.723436837,8.565021229,8.92061225,-1.703291341,7.048584378,6.055523198,7.361011404,0.216719561,7.50574197,hiphop
430,0.171452878,0.015178308,89,0.193977416,0.029332818,3725.198599,525.4856928,3205.355742,197.134219,14.99081072,3.858716479,7642.430224,633.3967462,0.623359101,0.221915657,-23.82780675,37.7753405,43.71737172,17.07163615,30.56438199,16.2219955,26.47723164,11.63313058,4.336642333,11.00900124,21.9184688,8.773122842,2.596013328,8.283865085,7.005232918,6.053056255,-1.490338143,7.242430166,4.578647198,5.957289635,0.415869294,5.675693656,2.468395036,4.896766163,-4.068094686,5.223321919,hiphop
431,0.135677429,0.037700896,99,0.213130087,0.059832979,3084.761864,745.0043459,2970.591186,321.443619,17.24904061,4.119774875,6778.925675,1470.062836,0.564728145,0.270833347,-25.08113983,37.1276899,60.82425316,23.06665992,-4.187145963,19.16864304,14.85002639,19.5528493,6.798274765,11.15952054,6.101045798,11.58478523,15.45272226,11.31114992,3.783456731,12.16637221,5.65675976,9.62765362,10.24546515,8.619114449,0.86281224,8.506506489,4.186315309,8.243809509,0.9298779,7.966773495,hiphop
432,0.07746763,0.025071487,99,0.13454476,0.072205402,2145.749611,975.0334881,2441.648881,487.4530958,16.43771271,4.148222491,4529.626124,2002.024424,0.554733588,0.269597852,-148.0750889,68.41371043,90.56193759,36.94775351,-0.281203732,24.75852026,28.85222277,19.42408078,19.30828709,15.97506732,15.25498345,13.22462874,4.289804545,9.882023432,15.52381419,8.779984258,1.272827443,9.297301099,11.12922282,8.812928073,8.848839233,9.361834832,6.315310943,8.580687904,1.629167655,6.392528604,hiphop
433,0.15138793,0.046079478,99,0.214184642,0.055535745,2987.722249,914.2978114,2731.823952,434.7472451,17.28897143,4.083425033,6169.834153,1622.437612,0.526012481,0.28300546,-31.72867064,48.86115231,59.69973941,34.09607247,-2.743564185,24.47606661,33.42127472,22.88866537,13.09400734,16.42563768,9.408290898,12.53483541,-1.726943354,13.7767553,14.1711301,9.114151482,3.080940551,9.757079226,6.733622384,8.669193367,1.084988087,8.837262909,3.819554207,7.832027002,1.654760843,6.952299375,hiphop
434,0.168086011,0.024276958,99,0.22757405,0.052904435,3191.782962,507.9179474,2735.385822,228.822124,15.90849066,3.657496735,6355.339271,869.3293366,0.548092491,0.2619144,5.67662103,31.55423455,53.15765595,17.30461646,-9.095645341,15.35383502,26.9774909,12.0682535,0.589096266,12.81916617,15.5679144,8.643633951,1.595360689,10.20427434,7.681845218,7.906144497,4.976581237,8.261706218,8.550533999,8.144883127,3.34730074,6.502018754,8.511082498,6.885679683,1.08959141,6.140681141,hiphop
435,0.102666284,0.034314861,112,0.19201608,0.09207768,2827.182593,1051.846197,2834.021985,408.4293986,16.92064438,4.006302934,6196.513335,1715.496354,0.485859901,0.299673507,-100.8420156,55.40222704,64.214051,32.10017873,12.81865019,27.30602557,26.55662593,15.4349245,12.66598712,18.29492757,12.18205648,11.30178316,2.403997965,11.96708797,18.50326684,9.843227459,1.568986074,9.37901182,12.03271601,9.904519833,-1.551286105,8.685570917,6.714009432,8.174949482,3.878880991,8.073196564,hiphop
436,0.121008727,0.067388251,117,0.089973912,0.063873313,2967.125658,1204.45595,2556.786139,556.6271996,17.60435957,5.263565805,5804.380937,1903.284592,0.456035071,0.317136438,-218.0773831,161.3940247,40.83345001,42.2440172,-14.31230397,29.51671396,33.90931771,21.55802387,12.15664623,15.57879135,13.60727684,11.35407666,5.874160759,10.31768642,7.521130536,9.792668284,5.384785948,8.861314709,10.56101464,9.939192607,4.75887019,9.277453019,6.449563975,9.117572805,6.528916075,9.623215098,hiphop
437,0.212862984,0.050586082,144,0.158578858,0.130219743,3785.403949,1317.245534,2835.095904,546.5471784,17.50892398,4.666860123,7074.162931,2011.060792,0.54147909,0.267837988,-95.93734199,82.27684357,30.26994613,43.58228905,2.640727367,36.39772875,12.59494465,22.32370879,-11.17401539,21.12340207,-2.209800658,20.66964321,-3.688030925,16.10531313,-7.670185576,12.57499041,-5.388169681,12.15327677,-0.731557674,10.05611838,-4.048375362,9.732428704,-3.059937028,9.103635647,-4.976026406,9.242680756,hiphop
438,0.096867278,0.030877683,92,0.269859612,0.137988701,2208.645681,859.7797806,2215.028676,769.8786045,17.43106001,4.274729464,4416.655717,1821.524594,0.458264774,0.299120022,-61.83263301,141.3444328,72.13340958,32.30607617,-16.30371586,27.31352011,27.44283855,24.14650752,5.208668452,16.64319853,1.500199888,16.92392909,3.948203503,11.5962681,8.334616265,12.54560792,-2.128219805,11.74445717,5.838307587,9.785979819,0.048041665,10.46496737,-0.434967275,9.322925276,-0.784852301,8.633870013,hiphop
439,0.111189514,0.061202864,96,0.184534594,0.095215641,2693.202928,1249.869382,2937.743987,521.1355272,18.54879377,5.196822019,5976.540527,2339.742041,0.524774493,0.278969522,-120.9368017,93.56414962,77.27469107,38.5393204,29.06913488,34.18371292,10.43845923,22.49099766,3.565504698,17.79729784,5.364925351,18.80547393,5.194996506,16.48253393,-0.804142735,15.0053899,1.34809478,13.8254358,2.302201168,12.80784653,3.073917241,10.84810373,1.198256327,10.98883747,-0.67164356,8.366719106,hiphop
440,0.102888374,0.082073852,161,0.130852804,0.103548586,2457.193779,1448.843633,2790.148358,708.2971096,20.13241049,5.414432474,5319.679954,2874.5901,0.495152297,0.281524378,-182.9863842,100.1633261,95.95798759,46.16207534,43.95118327,27.48439095,13.52264394,17.68409744,5.98537354,15.61401632,-3.021842097,15.55054295,3.086776208,14.30595954,-9.800139739,11.93470205,-3.769526035,11.82915471,5.308994396,11.93773738,-1.04625251,11.17308363,7.543075428,11.39726288,5.854806408,10.23841437,hiphop
441,0.118875421,0.029262324,92,0.186939567,0.106910363,2702.62172,838.1094815,2666.607228,391.5908662,17.83261989,4.660177507,5555.272772,1571.269858,0.541756248,0.264054646,-77.00287277,67.08470519,68.31999323,33.27802263,-0.647168668,21.25039889,30.71021152,21.62777358,3.951058485,20.33341149,5.495327837,13.21581197,3.387721774,12.27505044,3.047429106,12.74675601,5.650206806,11.30904047,4.725109745,8.809396521,4.285636997,8.553571121,3.461019101,8.914806247,2.888073426,8.632934549,hiphop
442,0.101159933,0.036478156,92,0.24918884,0.090832897,2896.942447,991.4378118,2759.758426,387.8230854,18.97362781,4.98519212,6007.119307,1579.47945,0.415742631,0.291377076,-74.73235017,65.69553196,48.88424048,33.53166369,3.822053196,27.45985901,36.29385984,18.3901715,12.97328044,16.40273868,13.44945949,12.71297139,9.118987471,12.79197708,12.72906749,11.60145748,2.494593869,10.9300815,12.09411238,10.05202945,8.994330186,9.76835583,3.909668653,8.970546644,4.784868128,11.08158735,hiphop
443,0.061305298,0.0178015,89,0.136370912,0.089185312,1846.29404,956.6938222,2233.056338,682.8756377,18.32725662,4.314395787,3875.152754,2217.423849,0.500090447,0.292418124,-154.7852597,70.54921631,113.0690894,40.4664775,-3.836387632,24.1944375,18.29098796,17.99463326,13.33233511,12.8004823,8.436299526,12.10596376,8.842357608,11.28330357,11.33674511,10.67683625,8.995743678,10.96911122,10.14447828,8.598657368,6.199522301,8.102944999,9.773731405,8.727595926,9.38955664,6.410153155,hiphop
444,0.140487185,0.068485126,117,0.03917734,0.032842178,2507.136101,1087.937081,2322.376036,527.6557361,19.38174849,4.870259051,4457.046786,2012.945203,0.480185911,0.277117595,-268.9615553,88.29412568,79.9272945,46.83992922,-16.96858293,40.49011184,19.05787685,18.9058786,2.342341891,15.98020244,-7.105923095,18.77823922,4.770008704,14.40647948,-7.598838242,12.01014736,-10.01371841,11.38386516,10.81502392,13.23068904,-2.772374108,10.66792706,-5.479624181,12.21264773,2.297140497,10.08080139,hiphop
445,0.111189514,0.061202864,96,0.184534594,0.095215641,2693.202928,1249.869382,2937.743987,521.1355272,18.54879377,5.196822019,5976.540527,2339.742041,0.524774493,0.278969522,-120.9368017,93.56414962,77.27469107,38.5393204,29.06913488,34.18371292,10.43845923,22.49099766,3.565504698,17.79729784,5.364925351,18.80547393,5.194996506,16.48253393,-0.804142735,15.0053899,1.34809478,13.8254358,2.302201168,12.80784653,3.073917241,10.84810373,1.198256327,10.98883747,-0.67164356,8.366719106,hiphop
446,0.091145309,0.027490453,96,0.228152245,0.134075195,2306.784655,950.4287004,2601.224315,453.6742292,17.37257282,4.862845419,5000.366154,1928.031829,0.595235291,0.253594501,-75.59872752,68.08024798,91.01150159,32.84612427,9.838456195,26.3026168,25.11180198,16.04008623,11.79189532,14.83604387,10.17076685,10.47281125,0.129100466,10.60687584,8.230044545,10.05471424,1.632516937,9.834503762,0.487691579,9.559680167,1.806389107,7.902180388,5.491574128,8.634874549,1.310340376,7.800455358,hiphop
447,0.108938379,0.040994191,96,0.247093484,0.120858051,3235.574042,1133.489894,3272.075076,388.4751112,17.66765835,5.860796963,7337.767875,1633.506726,0.506059625,0.281282134,-76.68158556,60.19287371,52.77576437,27.28774187,34.63283927,22.92095964,26.19929831,17.25386828,16.67121757,15.96434854,11.36414235,13.54792606,5.870115407,11.42011718,6.917247742,11.97992739,3.678110283,10.64008111,-0.957363961,10.12426263,3.87552282,9.542483639,4.485323168,8.756425315,0.635128545,8.563429154,hiphop
448,0.076992106,0.024170963,96,0.230332047,0.111469239,2345.270238,926.1056897,2682.136211,529.0960457,16.70030742,4.843139909,5395.266447,1910.436691,0.562630004,0.246466435,-87.53331889,94.3722128,79.35826287,31.29825866,25.0528956,19.39681513,45.15822191,16.69515755,11.18177783,11.89274182,18.17310617,8.817473386,3.515661394,8.260732695,7.002639754,6.529612576,1.261705731,7.625502939,2.358246656,7.510905654,-1.775760959,6.476806778,-0.006982891,5.184836327,-2.700181178,5.491722425,hiphop
449,0.10785759,0.016859951,136,0.288833886,0.077061214,3085.470366,792.731688,3055.675625,311.8827916,18.2229325,5.785584713,6683.478251,1187.024312,0.569497175,0.250219011,-44.55225622,51.45286794,41.5898545,23.83494106,29.92581243,23.86520936,51.87230145,17.27857203,12.87108491,17.22424134,13.71407381,10.67235355,7.956293632,13.80374971,9.290729837,9.300819261,8.396959406,10.85234959,1.907005122,8.305571961,1.136710572,8.929623369,4.557048546,8.108105402,5.521803749,7.301864733,hiphop
450,0.04216484,0.00862449,99,0.273792207,0.102814093,1683.294888,805.6589333,2427.438616,591.4208063,18.41700447,5.49786193,3618.061082,2192.874667,0.472457989,0.290957629,-114.0131793,66.16669138,110.1416543,34.97145402,17.89576376,28.11729247,37.9462129,17.63291762,27.99070228,17.88759129,1.409508865,14.11116933,15.55824064,12.91050835,1.416771052,10.66262347,7.350121577,9.566587536,-3.328757711,10.2478,8.260502337,9.173332017,-0.18318096,8.043246748,0.689857372,8.845095375,hiphop
451,0.099050355,0.02879401,108,0.244055673,0.087056316,2500.421635,1115.73128,2578.17453,472.7476985,18.54974696,5.245087637,5294.461746,1915.948274,0.489748771,0.276280013,-78.67942921,70.43012067,73.1010322,39.04772235,21.82421934,31.25772914,49.1989047,18.61181188,3.108760096,16.17154694,18.31938389,10.3250252,1.864083178,10.37583798,8.398194155,8.402406239,1.429885937,8.353621756,4.227636577,8.956880566,-1.31179378,7.138183762,1.257866529,7.506830882,-3.009084799,7.210217704,hiphop
452,0.081672042,0.031531697,103,0.110027932,0.040215243,2595.62152,1172.081058,2881.397393,488.9980979,17.72686211,5.79807727,5858.521754,2128.618458,0.490019233,0.29090534,-146.4881969,69.81243939,81.56629265,34.42623827,31.96945227,22.13398638,22.44210311,14.66125654,5.074654016,13.32497363,13.63081519,10.73773513,6.483839395,10.24954565,8.408040796,9.905165281,4.419113964,9.110927758,4.98887922,8.242209409,1.835711613,7.201994915,2.871542372,6.191218767,4.539955984,6.849229958,hiphop
453,0.106245245,0.033225881,108,0.108968168,0.037382741,3079.127911,1147.168696,3220.914517,490.5167325,17.75938089,5.949375819,7003.52027,2136.235833,0.632058386,0.235448706,-144.8897305,81.05873133,66.67335598,33.42350795,44.27025205,25.33058374,22.51473893,21.36119067,6.508246881,15.05535119,8.849253149,11.23373231,11.88913453,11.66212162,5.838657768,9.458166009,3.047916085,8.85787938,6.457362574,9.818007711,3.566270861,8.825822525,2.523826838,7.928085292,3.831300316,7.531955226,hiphop
454,0.125713409,0.029631238,112,0.124218971,0.043118015,3258.415438,915.053402,3321.430743,337.2501947,17.5009462,5.732719563,7619.914454,1314.647706,0.571113139,0.255398898,-104.8019937,55.59455528,64.01404591,25.64066475,28.80845721,24.78499033,10.57361513,15.84276635,15.18672289,14.23590084,13.06734608,9.505714943,8.022514753,10.82493612,5.242740389,10.64267389,6.753813466,9.419788396,5.128403834,8.063535501,4.453503367,8.169751757,4.473662641,7.431151671,3.357500958,8.286078462,hiphop
455,0.072239111,0.01869835,108,0.133798718,0.070056938,1734.632545,725.028533,2055.193625,380.779243,19.85233458,5.026539175,3551.521319,1383.136818,0.487072156,0.277990776,-161.6115027,53.46406168,104.057203,27.44854779,-10.89889671,19.89202777,43.76289697,15.01407597,13.97145239,13.81673409,14.45149144,11.12272107,7.496471013,12.48763337,9.480767244,7.570595165,6.420552015,7.419621464,6.986668993,7.933361874,1.351150251,7.446285067,4.445960524,8.500639852,-2.93188053,6.017862457,hiphop
456,0.069535665,0.008037956,99,0.166639715,0.041738778,2355.729244,595.9132262,2497.062588,335.7564813,17.95724962,5.124667378,5177.136599,1121.710575,0.441252647,0.284629805,-101.0439059,53.61339059,72.40503121,21.01140713,-2.372118122,22.23096992,46.02698808,14.88825412,5.533307417,12.36804762,24.22011554,9.196922819,3.553692403,9.166039228,14.53842835,8.282764318,5.656508481,9.172311738,13.52494766,9.76362581,4.96513155,7.333940882,9.908259716,7.355665918,2.930361221,7.12104948,hiphop
457,0.050988946,0.009818064,144,0.224777043,0.064056203,1811.189882,642.9370364,2279.294651,328.2253826,17.40108052,5.303720791,3890.190475,1325.088977,0.487854997,0.266525488,-113.6706705,62.06415292,87.02968105,22.69938337,-0.644250704,22.48945606,52.28988316,13.23978633,19.38161993,11.70680583,19.68790984,9.65253734,15.39512268,9.198083183,13.7162484,8.306639654,6.951493742,6.204196868,9.078025651,7.241484114,7.97644341,6.500382088,4.423301657,7.599655411,-0.154441573,8.025814777,hiphop
458,0.134857746,0.030417803,172,0.130452782,0.066400521,2677.808848,982.314188,2414.512713,358.3653594,16.74542183,4.800629664,5211.717957,1414.523085,0.601905032,0.247898064,-109.8140607,68.54754389,63.03426116,29.51690967,-13.83467961,24.8647613,43.03319678,18.01015801,6.183146972,14.88225737,23.1948888,11.91139214,8.03542876,12.97079664,10.6675705,11.13256087,0.969615798,9.544090786,5.344756762,9.592953185,-1.804571995,8.89312848,-1.424431418,8.292231345,-1.871724641,7.312672981,hiphop
459,0.062495874,0.025585951,92,0.15129973,0.051844351,1948.93753,808.8064602,2286.013831,528.6913207,17.5634776,4.961577443,4218.975674,1737.379037,0.553923338,0.260618768,-133.2066739,57.86343151,93.95494127,29.76790167,-2.249877405,25.96042705,50.23590511,16.93468154,12.49828669,14.37853124,15.04465539,10.8385437,11.49675815,12.25625142,10.25298446,8.879303013,7.970588164,7.946626016,10.79473351,10.38427687,1.961223932,7.189675764,5.199102061,6.26044112,1.064213218,6.304801581,hiphop
460,0.053554198,0.027947028,185,0.180313781,0.062698014,1716.940779,588.5466258,2051.780878,361.4911024,18.09017909,5.517612026,3684.750727,1186.792026,0.453399165,0.27851513,-153.5541769,71.66292484,92.81631161,22.29448815,-15.87379304,26.25240093,57.9560683,18.79756527,8.575274112,16.31305333,18.46915334,11.09704829,13.27961858,11.20458427,11.16460028,9.37978278,7.618721701,8.37216614,12.96752463,9.997186325,5.662801507,8.129731063,7.022342852,7.443089583,2.892115376,7.69382562,hiphop
461,0.066459972,0.016943639,185,0.155605972,0.056594349,1811.362844,569.9762523,2200.852051,343.8415687,19.01707981,4.905995863,3805.190112,1233.578514,0.527582492,0.266646835,-127.2711798,56.22935119,95.79850387,22.4442126,-12.79443976,23.47486605,37.94458136,18.55899277,20.57782307,18.93108638,23.22803672,12.46349983,8.279863543,11.24889763,9.624219693,9.041272386,8.664107467,9.884085641,5.506884984,9.553795307,6.665293867,8.981123734,4.023035214,8.149904771,1.741307765,7.414286706,hiphop
462,0.108103884,0.037100703,92,0.190862641,0.145585328,2449.056972,1319.411592,2508.008871,574.5882,17.97045493,5.426464023,4930.062661,2408.088917,0.518603468,0.291607125,-144.1061568,91.63233245,73.36404725,48.10640294,4.646121997,43.08185196,24.01293788,24.83599786,12.90398522,21.38384569,14.01377987,16.99348513,8.628233867,13.40233818,6.898598752,13.20533062,-1.231809524,12.53227948,-0.858232992,11.58408465,1.152266989,10.61398038,2.580178046,10.13306193,-1.11099297,11.30248273,hiphop
463,0.121118529,0.029945258,96,0.1860881,0.131883547,2670.95905,1115.663998,2494.653283,507.7816436,18.28703664,5.024019765,5320.258291,1886.807407,0.538270165,0.276987022,-98.81592972,70.94697895,71.11611187,37.37324434,-10.04881572,31.25839537,31.73723919,23.00821174,5.151436454,16.91399221,1.879601237,16.29364901,-8.902962872,14.84566259,-4.260355037,13.33095561,-5.963320826,13.26974123,-4.263434555,12.4977129,-0.657268753,12.12141924,-1.857848751,11.24770682,-0.507341814,9.510828211,hiphop
464,0.079054459,0.031745328,86,0.236055359,0.118931636,2429.668166,814.9183913,2575.161086,368.3109764,18.40960144,5.710836549,5273.652978,1322.119586,0.557209659,0.279785489,-82.37301532,62.50201033,69.95229845,26.30612084,10.71023658,24.48888891,48.84868026,18.66899577,4.662597894,17.62387664,13.30108513,14.85897009,-1.799973533,12.59719042,5.133983393,12.01279774,-1.079920913,11.56685188,-2.792595908,10.01502526,-2.547968782,8.810358077,0.224466226,9.515411633,-3.120784869,8.665028072,hiphop
465,0.088158039,0.02955854,96,0.207148701,0.137353301,2446.855386,1384.664694,2779.644016,530.1618994,17.55294355,5.33744218,5314.8625,2566.03223,0.529844036,0.285642156,-140.1180294,93.12332158,77.09138683,46.24495808,42.0776179,26.14883754,31.24612686,19.79997536,12.19572951,17.32330585,10.22420386,14.57256202,3.740647459,11.58272108,8.299651621,10.24260301,-1.555410539,10.46396991,-1.764564114,11.07560068,3.62267748,8.856266226,4.594109862,8.160489604,-2.55301157,9.813930524,hiphop
466,0.078941764,0.026816735,92,0.189773738,0.122758687,2244.692842,868.3136378,2483.637607,410.1561841,17.99561629,5.210257405,4815.202257,1653.96952,0.478482456,0.29527539,-111.9933558,86.25953319,89.10267935,32.94445881,13.1760544,24.60018898,36.38459571,20.08187862,-3.290816009,16.16624938,3.877372169,13.18251797,0.575570825,10.01244832,6.34327083,10.39876131,-2.184175113,11.46444955,2.968199389,10.04815245,-1.640094737,9.707901051,-0.376481277,8.305820026,-3.484347383,9.365229043,hiphop
467,0.125569498,0.037741865,96,0.218010575,0.139039233,3053.718062,1070.367079,3025.094212,439.8058606,17.43564375,5.031351923,6668.173522,1866.245933,0.524943763,0.274627821,-74.63184264,59.08062561,58.72817445,28.16690059,9.918840994,25.93280887,21.56100568,17.12751887,15.05877594,16.48915252,4.932530686,13.23851112,2.283460566,13.89389822,5.468000406,12.6480634,3.123208496,11.84636815,0.604564607,10.33046701,2.466018069,10.2309435,4.206103034,10.57520953,3.47176908,9.488176941,hiphop
468,0.095271907,0.018304327,96,0.228843883,0.109422624,2544.783786,849.1564781,2748.056547,391.413508,16.97625922,4.742045466,5683.591541,1568.771458,0.583412427,0.23942797,-66.10589807,74.19491899,74.90462446,28.46922046,20.64740836,21.17081189,39.30727814,19.08410743,8.163805476,14.23695078,15.13993148,9.912845944,-0.375667285,10.01075377,5.572904437,9.147626581,1.465887386,8.906378782,-0.646783088,9.161745146,-1.559668035,7.197185694,1.441263393,6.542172158,-2.401067266,6.178658325,hiphop
